3;supply_node;2941.00;11.40;1921.00;5.39;0
3;supply_node;2923.00;11.48;1846.00;0.58;0
3;supply_node;2899.00;10.80;1889.00;4.62;0
3;supply_node;2920.00;10.30;1964.00;1.28;0
3;supply_node;2946.00;10.03;2012.00;2.76;0
3;supply_node;2903.00;10.40;1916.00;5.69;0
3;supply_node;2906.00;12.60;1831.00;2.00;0
3;supply_node;2965.00;10.48;2032.00;4.93;0
3;supply_node;2945.00;10.10;1945.00;1.58;0
3;supply_node;2907.00;10.38;1935.00;4.17;0
3;supply_node;2884.00;10.35;1917.00;0.82;0
3;supply_node;2879.00;11.20;1888.00;2.30;0
3;supply_node;2907.00;11.80;1857.00;0.06;0
3;naval_base;2917.00;10.10;1967.00;-2.76;7299
3;naval_base;2939.00;9.50;2006.00;-0.71;7299
3;naval_base;2892.00;10.05;1934.00;-2.53;7522
3;naval_base;2941.00;9.75;2027.00;-2.36;7569
3;naval_base;2975.00;10.10;2034.00;-3.31;7569
3;naval_base;2897.00;9.50;1940.00;-2.42;7522
3;naval_base;2931.00;10.07;1989.00;-2.11;7299
3;naval_base;2886.00;10.10;1924.00;-2.62;7728
3;naval_base;2868.00;10.15;1917.00;-2.79;7728
3;naval_base;2908.00;9.80;1954.00;-1.87;7522
3;naval_base;2942.00;10.07;1996.00;-2.03;7299
3;bunker;2877.00;11.10;1882.00;5.59;0
3;bunker;2884.00;10.75;1905.00;3.42;0
3;bunker;2951.00;10.15;1953.00;4.64;0
3;bunker;2948.00;11.35;1897.00;2.48;0
3;bunker;2892.00;10.05;1927.00;4.03;0
3;bunker;2901.00;12.10;1854.00;0.41;0
3;bunker;2918.00;10.55;1886.00;3.08;0
3;bunker;2884.00;11.60;1841.00;0.92;0
3;bunker;2895.00;10.80;1895.00;1.02;0
3;bunker;2902.00;12.70;1828.00;5.15;0
3;bunker;2931.00;10.65;1910.00;2.98;0
3;bunker;2973.00;10.15;1967.00;4.54;0
3;bunker;2945.00;11.30;1926.00;0.92;0
3;bunker;2927.00;10.70;1911.00;3.59;0
3;bunker;2928.00;11.18;1854.00;1.43;0
3;bunker;2956.00;10.50;2021.00;1.53;0
3;bunker;2886.00;11.65;1865.00;5.65;0
3;bunker;2924.00;10.35;1958.00;2.04;0
3;bunker;2873.00;10.10;1917.00;4.70;0
3;bunker;2974.00;10.10;1986.00;6.26;0
3;bunker;2897.00;10.25;1933.00;4.10;0
3;bunker;2942.00;10.03;2007.00;0.48;0
3;bunker;2964.00;10.35;2036.00;3.15;0
3;bunker;2928.00;10.10;1968.00;6.16;0
3;bunker;2935.00;10.10;1968.00;1.09;0
3;bunker;2948.00;10.20;1987.00;5.22;0
3;bunker;2943.00;10.03;1980.00;0.49;0
3;coastal_bunker;2899.00;10.07;1941.00;-2.42;0
3;coastal_bunker;2972.00;10.07;2037.00;-3.31;0
3;coastal_bunker;2943.00;9.75;2028.00;-2.36;0
3;coastal_bunker;2938.00;10.00;1993.00;-2.11;0
3;coastal_bunker;2864.00;10.10;1921.00;-2.79;0
3;coastal_bunker;2907.00;9.78;1952.00;-1.87;0
3;coastal_bunker;2939.00;10.03;1994.00;-2.03;0
3;coastal_bunker;2883.00;10.05;1927.00;-2.62;0
3;coastal_bunker;2916.00;9.80;1967.00;-2.76;0
3;coastal_bunker;2937.00;9.50;2009.00;-2.03;0
3;coastal_bunker;2891.00;9.50;1934.00;-2.53;0
3;dockyard;2937.00;9.50;2008.00;-0.71;0
3;anti_air_building;2926.00;10.70;1908.00;4.78;0
3;anti_air_building;2941.00;11.45;1912.00;1.16;0
3;anti_air_building;2889.00;11.57;1864.00;2.71;0
3;synthetic_refinery;2868.00;10.60;1901.00;0.55;0
3;fuel_silo;2932.00;10.55;1903.00;4.68;0
3;radar_station;2923.00;10.50;1932.00;0.05;0
3;rocket_site;2897.00;11.80;1858.00;2.62;0
3;nuclear_reactor;2952.00;10.15;1954.00;5.28;0
3;floating_harbor;2934.74;9.50;1999.13;1.11;785
3;floating_harbor;2864.61;9.50;1925.58;0.35;998
3;floating_harbor;2924.00;9.50;1988.60;1.03;2430
3;floating_harbor;2942.05;9.50;2035.95;0.79;2480
3;floating_harbor;2900.31;9.50;1955.06;1.27;2988
3;floating_harbor;2915.40;9.50;1975.50;0.38;3412
3;floating_harbor;2935.44;9.50;1999.69;-3.85;3685
3;floating_harbor;2885.84;9.50;1931.73;0.83;3905
3;floating_harbor;2967.15;9.50;2044.90;-0.17;4443
3;floating_harbor;2895.39;9.50;1948.27;0.72;4475
3;floating_harbor;2876.53;9.50;1930.08;0.52;4484
4;arms_factory;2694.00;10.80;1954.00;3.83;0
4;arms_factory;2694.00;10.80;1931.00;1.67;0
4;arms_factory;2673.00;10.10;1994.00;4.33;0
4;arms_factory;2692.00;10.80;1967.00;0.71;0
4;arms_factory;2669.00;10.40;1938.00;3.73;0
4;arms_factory;2735.00;10.75;2001.00;0.11;0
4;industrial_complex;2698.00;10.40;1996.00;2.78;0
4;industrial_complex;2762.00;10.70;1996.00;5.44;0
4;industrial_complex;2733.00;10.32;2018.00;2.17;0
4;industrial_complex;2689.00;10.95;1938.00;4.84;0
4;industrial_complex;2713.00;11.03;1967.00;1.23;0
4;industrial_complex;2674.00;10.30;1980.00;2.78;0
4;air_base;2731.00;10.07;2034.00;0.62;0
4;supply_node;2648.00;10.50;1946.00;4.44;0
4;supply_node;2726.00;10.35;2018.00;5.92;0
4;supply_node;2679.00;10.55;1963.00;3.68;0
4;supply_node;2751.00;10.75;2005.00;0.33;0
4;supply_node;2678.00;10.10;1997.00;1.81;0
4;supply_node;2656.00;10.30;1968.00;5.85;0
4;supply_node;2697.00;10.40;1998.00;1.04;0
4;supply_node;2717.00;10.25;2032.00;3.98;0
4;supply_node;2729.00;10.78;1999.00;1.74;0
4;supply_node;2666.00;10.48;1938.00;3.22;0
4;supply_node;2709.00;10.10;2016.00;6.15;0
4;supply_node;2663.00;10.10;1987.00;2.46;0
4;supply_node;2740.00;10.35;2020.00;5.39;0
4;supply_node;2762.00;10.38;2016.00;0.58;0
4;supply_node;2695.00;10.10;2014.00;4.62;0
4;supply_node;2767.00;10.45;1999.00;1.28;0
4;supply_node;2714.00;11.43;1987.00;2.76;0
4;supply_node;2739.00;11.70;1988.00;5.69;0
4;supply_node;2683.00;10.60;1981.00;2.00;0
4;supply_node;2705.00;10.85;1969.00;4.93;0
4;supply_node;2690.00;10.95;1945.00;1.58;0
4;naval_base;2774.00;10.10;1996.00;1.57;7547
4;naval_base;2645.00;10.05;1972.00;-2.08;7121
4;naval_base;2762.00;10.05;2021.00;-3.39;7513
4;naval_base;2655.00;9.50;1984.00;-2.11;7121
4;naval_base;2721.00;10.05;2039.00;-3.34;7766
4;naval_base;2638.00;9.50;1961.00;-1.57;7525
4;naval_base;2676.00;10.00;2002.00;-3.14;7259
4;naval_base;2754.00;10.10;2022.00;-4.47;7513
4;naval_base;2705.00;9.50;2030.00;-2.64;7259
4;naval_base;2687.00;9.75;2009.00;-2.16;7259
4;naval_base;2733.00;10.00;2035.00;-3.53;7766
4;bunker;2651.00;10.40;1933.00;0.86;0
4;bunker;2701.00;10.55;1991.00;3.52;0
4;bunker;2741.00;10.70;2005.00;1.36;0
4;bunker;2719.00;10.30;2029.00;4.03;0
4;bunker;2674.00;10.60;1937.00;5.59;0
4;bunker;2773.00;10.20;1996.00;3.42;0
4;bunker;2755.00;10.80;1991.00;4.64;0
4;bunker;2707.00;11.18;1955.00;2.48;0
4;bunker;2711.00;10.10;2009.00;4.03;0
4;bunker;2688.00;10.70;1970.00;0.41;0
4;bunker;2659.00;10.40;1959.00;3.08;0
4;bunker;2686.00;10.80;1938.00;0.92;0
4;bunker;2681.00;10.60;1980.00;1.02;0
4;bunker;2724.00;11.75;1989.00;5.15;0
4;bunker;2736.00;10.35;2020.00;2.98;0
4;bunker;2720.00;10.30;2012.00;4.54;0
4;bunker;2732.00;11.25;1994.00;0.92;0
4;bunker;2665.00;10.10;1991.00;3.59;0
4;bunker;2695.00;10.10;2011.00;1.43;0
4;bunker;2686.00;10.30;2002.00;1.53;0
4;bunker;2763.00;10.45;2012.00;5.65;0
4;coastal_bunker;2716.00;10.05;2038.00;-3.34;0
4;coastal_bunker;2771.00;10.10;2002.00;1.57;0
4;coastal_bunker;2744.00;10.05;2025.00;-3.14;0
4;coastal_bunker;2643.00;9.50;1929.00;-1.57;0
4;coastal_bunker;2733.00;10.03;2034.00;-3.53;0
4;coastal_bunker;2757.00;10.00;2022.00;-3.39;0
4;coastal_bunker;2650.00;10.10;1972.00;-2.08;0
4;coastal_bunker;2667.00;9.75;2001.00;-2.00;0
4;coastal_bunker;2695.00;9.75;2022.00;-2.16;0
4;coastal_bunker;2658.00;9.73;1992.00;-2.11;0
4;coastal_bunker;2701.00;10.00;2025.00;-2.64;0
4;dockyard;2725.00;10.05;2038.00;-3.34;0
4;anti_air_building;2753.00;10.40;2012.00;3.66;0
4;anti_air_building;2667.00;10.10;1962.00;5.22;0
4;anti_air_building;2726.00;10.38;2015.00;1.60;0
4;synthetic_refinery;2727.00;11.07;1995.00;5.72;0
4;fuel_silo;2665.00;10.35;1976.00;2.10;0
4;radar_station;2708.00;11.05;1981.00;4.62;0
4;rocket_site;2659.00;10.10;1989.00;0.04;0
4;nuclear_reactor;2712.00;11.10;1976.00;4.17;0
4;floating_harbor;2633.00;9.50;1946.00;1.57;352
4;floating_harbor;2735.67;9.50;2041.47;-0.39;577
4;floating_harbor;2678.00;9.50;2011.00;0.00;1443
4;floating_harbor;2640.88;9.50;1976.40;1.06;1603
4;floating_harbor;2719.37;9.50;2043.86;-0.20;2345
4;floating_harbor;2699.65;9.50;2033.15;0.50;3885
4;floating_harbor;2652.00;9.50;1993.60;1.03;4100
4;floating_harbor;2740.00;9.50;2034.00;0.00;4446
4;floating_harbor;2764.70;9.50;2026.79;-0.24;4447
4;floating_harbor;2686.18;9.50;2019.88;0.98;4449
4;floating_harbor;2780.00;9.50;1999.00;-1.57;4453
5;arms_factory;3046.00;10.35;1974.00;4.33;0
5;arms_factory;3059.00;11.07;1862.00;0.71;0
5;arms_factory;3053.00;11.57;1880.00;3.73;0
5;arms_factory;3067.00;10.40;1908.00;0.11;0
5;arms_factory;3079.00;10.75;1880.00;2.78;0
5;arms_factory;2990.00;11.15;2004.00;5.44;0
5;industrial_complex;3060.00;11.03;1894.00;2.17;0
5;industrial_complex;2990.00;10.30;1985.00;4.84;0
5;industrial_complex;3067.00;10.70;1856.00;1.23;0
5;industrial_complex;2982.00;10.15;2029.00;2.78;0
5;industrial_complex;3023.00;11.30;1944.00;0.62;0
5;industrial_complex;3028.00;11.60;1936.00;1.83;0
5;air_base;2992.00;10.78;1995.00;5.95;0
5;supply_node;3044.00;10.90;1942.00;3.68;0
5;supply_node;3064.00;11.07;1890.00;0.33;0
5;supply_node;3051.00;11.50;1873.00;1.81;0
5;supply_node;2985.00;10.38;2023.00;5.85;0
5;supply_node;3035.00;10.45;1991.00;1.04;0
5;supply_node;2994.00;11.45;2002.00;3.98;0
5;supply_node;3056.00;10.50;1919.00;1.74;0
5;supply_node;3015.00;11.03;1935.00;3.22;0
5;supply_node;3072.00;10.80;1860.00;6.15;0
5;supply_node;3035.00;11.30;1927.00;2.46;0
5;supply_node;3081.00;10.70;1879.00;5.39;0
5;supply_node;2991.00;10.40;1977.00;0.58;0
5;supply_node;3008.00;10.73;1966.00;4.62;0
5;supply_node;3018.00;10.30;2019.00;1.28;0
5;supply_node;3018.00;10.30;1995.00;2.76;0
5;supply_node;3027.00;11.20;1953.00;5.69;0
5;supply_node;3007.00;10.40;2030.00;2.00;0
5;supply_node;3004.00;10.80;2016.00;4.93;0
5;supply_node;2980.00;10.15;1998.00;1.58;0
5;supply_node;3004.00;10.75;1986.00;4.17;0
5;supply_node;3046.00;10.55;1970.00;0.82;0
5;supply_node;3026.00;10.75;1976.00;2.30;0
5;supply_node;3055.00;10.85;1955.00;0.06;0
5;supply_node;3072.00;10.50;1904.00;2.99;0
5;supply_node;3047.00;11.10;1906.00;4.47;0
5;naval_base;3061.00;10.10;1947.00;1.57;7488
5;naval_base;3074.00;10.10;1910.00;-4.07;7422
5;naval_base;3023.00;10.07;2001.00;-3.55;7498
5;naval_base;3026.00;9.50;2022.00;0.54;7498
5;naval_base;2995.00;10.10;2031.00;-3.50;7508
5;naval_base;3049.00;10.07;1981.00;-3.22;7498
5;naval_base;3056.00;10.30;1928.00;-3.36;7761
5;naval_base;3040.00;10.15;1994.00;-3.68;7498
5;naval_base;3082.00;10.10;1895.00;-3.39;7422
5;naval_base;3007.00;10.10;2036.00;-3.61;7508
5;naval_base;3055.00;10.20;1942.00;1.39;7488
5;bunker;2987.00;10.70;2019.00;4.64;0
5;bunker;3045.00;11.00;1912.00;2.48;0
5;bunker;3030.00;11.20;1959.00;4.03;0
5;bunker;3026.00;11.60;1926.00;0.41;0
5;bunker;3055.00;10.75;1914.00;3.08;0
5;bunker;3009.00;10.48;1994.00;0.92;0
5;bunker;3011.00;10.80;1934.00;1.02;0
5;bunker;2986.00;10.80;2007.00;5.15;0
5;bunker;3046.00;11.50;1890.00;2.98;0
5;bunker;3047.00;10.38;1973.00;4.54;0
5;bunker;3020.00;10.70;1981.00;0.92;0
5;bunker;3063.00;10.73;1899.00;3.59;0
5;bunker;3083.00;10.70;1875.00;1.43;0
5;bunker;2993.00;10.70;2019.00;1.53;0
5;bunker;3003.00;10.32;2031.00;5.65;0
5;bunker;2997.00;10.60;1977.00;2.04;0
5;bunker;3037.00;10.32;1986.00;4.70;0
5;bunker;3001.00;11.00;1990.00;6.26;0
5;bunker;3046.00;10.90;1948.00;4.10;0
5;bunker;3008.00;10.65;1963.00;0.48;0
5;bunker;3052.00;10.98;1953.00;3.15;0
5;bunker;3070.00;10.80;1868.00;6.16;0
5;bunker;2984.00;10.10;1995.00;1.09;0
5;bunker;3018.00;10.30;2026.00;5.22;0
5;bunker;3079.00;10.35;1898.00;0.49;0
5;coastal_bunker;3015.00;10.25;2030.00;-3.61;0
5;coastal_bunker;3075.00;10.10;1909.00;-4.07;0
5;coastal_bunker;3062.00;10.10;1962.00;1.57;0
5;coastal_bunker;3053.00;10.20;1933.00;-3.36;0
5;coastal_bunker;3026.00;10.05;2003.00;-3.55;0
5;coastal_bunker;3038.00;10.15;1998.00;-3.68;0
5;coastal_bunker;3082.00;10.15;1894.00;-3.39;0
5;coastal_bunker;3027.00;10.10;2025.00;-3.70;0
5;coastal_bunker;3047.00;10.10;1983.00;-3.22;0
5;coastal_bunker;3055.00;10.10;1940.00;1.39;0
5;coastal_bunker;2977.00;10.15;2031.00;-3.50;0
5;dockyard;3053.00;10.20;1933.00;-3.36;0
5;anti_air_building;2998.00;10.65;1981.00;4.78;0
5;anti_air_building;3026.00;10.30;1998.00;1.16;0
5;anti_air_building;3064.00;10.78;1861.00;2.71;0
5;synthetic_refinery;3031.00;10.55;1980.00;0.55;0
5;fuel_silo;3004.00;10.90;2012.00;4.68;0
5;radar_station;3032.00;11.50;1943.00;0.05;0
5;rocket_site;3016.00;11.15;1933.00;2.62;0
5;nuclear_reactor;2980.00;10.10;1994.00;5.28;0
5;floating_harbor;3077.00;9.50;1970.00;-0.63;62
5;floating_harbor;2990.46;9.50;2037.55;-0.36;629
5;floating_harbor;3041.60;9.50;2002.00;-0.54;1104
5;floating_harbor;3059.52;9.50;1934.83;-0.22;1678
5;floating_harbor;3085.70;9.50;1897.79;-0.24;3105
5;floating_harbor;3024.60;9.50;2008.00;-2.60;3549
5;floating_harbor;3023.76;9.50;2008.43;-0.40;3625
5;floating_harbor;3012.13;9.50;2040.26;-0.46;4444
5;floating_harbor;3061.12;9.50;1978.40;-1.06;4461
5;floating_harbor;3068.00;9.50;1955.00;-1.57;4467
5;floating_harbor;3081.60;9.50;1911.20;-0.93;4490
6;arms_factory;2143.00;10.43;1886.00;3.73;0
6;arms_factory;2131.00;10.15;1960.00;0.11;0
6;arms_factory;2140.00;11.90;1925.00;2.78;0
6;arms_factory;2146.00;11.90;1927.00;5.44;0
6;arms_factory;2143.00;11.00;1957.00;2.17;0
6;arms_factory;2123.00;11.57;1925.00;4.84;0
6;industrial_complex;2199.00;11.07;1988.00;1.23;0
6;industrial_complex;2124.00;10.45;1944.00;2.78;0
6;industrial_complex;2230.00;10.03;1960.00;0.62;0
6;industrial_complex;2161.00;12.60;1919.00;1.83;0
6;industrial_complex;2159.00;12.53;1922.00;5.95;0
6;industrial_complex;2117.00;11.10;1915.00;2.68;0
6;air_base;2192.00;12.20;1981.00;3.90;0
6;supply_node;2213.00;10.15;1964.00;1.81;0
6;supply_node;2150.00;12.23;1925.00;5.85;0
6;supply_node;2171.00;10.50;1984.00;1.04;0
6;supply_node;2152.00;11.35;1953.00;3.98;0
6;supply_node;2111.00;11.53;1924.00;1.74;0
6;supply_node;2186.00;11.05;1954.00;3.22;0
6;supply_node;2199.00;11.40;1980.00;6.15;0
6;supply_node;2142.00;10.50;1889.00;2.46;0
6;supply_node;2198.00;10.38;2000.00;5.39;0
6;supply_node;2089.00;10.10;1916.00;0.58;0
6;supply_node;2141.00;10.50;1970.00;4.62;0
6;supply_node;2127.00;10.50;1945.00;1.28;0
6;supply_node;2179.00;10.70;2008.00;2.76;0
6;supply_node;2230.00;10.07;1963.00;5.69;0
6;supply_node;2090.00;10.15;1934.00;2.00;0
6;supply_node;2128.00;11.10;1909.00;4.93;0
6;supply_node;2054.00;10.20;1944.00;1.58;0
6;supply_node;2129.00;10.15;1879.00;4.17;0
6;naval_base;2130.00;10.10;1883.00;-3.93;7209
6;naval_base;2215.00;10.05;1993.00;-4.09;7768
6;naval_base;2134.00;9.50;1884.00;-0.79;7209
6;naval_base;2215.00;10.05;1985.00;-4.37;7768
6;naval_base;2111.00;9.80;1905.00;-0.23;7209
6;naval_base;2080.00;10.10;1919.00;-1.74;7478
6;naval_base;2150.00;10.10;1981.00;-2.92;7792
6;naval_base;2122.00;9.78;1952.00;-2.43;7795
6;naval_base;2172.00;10.20;2011.00;-3.42;7768
